query_file,query_index,run_id,input_entities,matched_entities,result_rows,runtime_seconds,status,http_status_code,error_message,result_file
politician_scale1_CQ5_CQ8_temporal_info.sparql,70,5,1,1,2,0.09135054199941806,success,200,,qlever_results/politician_scale1_CQ5_CQ8_temporal_info_run5.csv
politician_scale1_CQ9_sequence_property.sparql,71,1,1,0,0,0.09791420900000958,success,200,,qlever_results/politician_scale1_CQ9_sequence_property_run1.csv
politician_scale1_CQ9_sequence_property.sparql,71,2,1,0,0,0.09628166699985741,success,200,,qlever_results/politician_scale1_CQ9_sequence_property_run2.csv
politician_scale1_CQ9_sequence_property.sparql,71,3,1,0,0,0.11320241700013867,success,200,,qlever_results/politician_scale1_CQ9_sequence_property_run3.csv
politician_scale1_CQ9_sequence_property.sparql,71,4,1,0,0,0.09491408300164039,success,200,,qlever_results/politician_scale1_CQ9_sequence_property_run4.csv
politician_scale1_CQ9_sequence_property.sparql,71,5,1,0,0,0.09029137499965145,success,200,,qlever_results/politician_scale1_CQ9_sequence_property_run5.csv
politician_scale1_CQ9_sequence_qualifier.sparql,72,1,1,0,0,0.09786779199930606,success,200,,qlever_results/politician_scale1_CQ9_sequence_qualifier_run1.csv
politician_scale1_CQ9_sequence_qualifier.sparql,72,2,1,0,0,0.09083383299730485,success,200,,qlever_results/politician_scale1_CQ9_sequence_qualifier_run2.csv
politician_scale1_CQ9_sequence_qualifier.sparql,72,3,1,0,0,0.09756600000036997,success,200,,qlever_results/politician_scale1_CQ9_sequence_qualifier_run3.csv
politician_scale1_CQ9_sequence_qualifier.sparql,72,4,1,0,0,0.09209641599954921,success,200,,qlever_results/politician_scale1_CQ9_sequence_qualifier_run4.csv
politician_scale1_CQ9_sequence_qualifier.sparql,72,5,1,0,0,0.08908950000113691,success,200,,qlever_results/politician_scale1_CQ9_sequence_qualifier_run5.csv
